season,mfl_id,fantasypros_id,pos,player_name,fan_pts_mean,fan_pts_max,fan_pts_min,pass_att_mean,pass_cmp_mean,pass_yds_mean,pass_tds_mean,pass_int_mean,pass_att_max,pass_cmp_max,pass_yds_max,pass_tds_max,pass_int_max,pass_att_min,pass_cmp_min,pass_yds_min,pass_tds_min,pass_int_min,rush_att_mean,rush_yds_mean,rush_tds_mean,rush_att_max,rush_yds_max,rush_tds_max,rush_att_min,rush_yds_min,rush_tds_min,fmb_lost_mean,fmb_lost_max,fmb_lost_min,rec_mean,rec_yds_mean,rec_tds_mean,rec_max,rec_yds_max,rec_tds_max,rec_min,rec_yds_min,rec_tds_min,dst_sack_mean,dst_int_mean,dst_fr_mean,dst_ff_mean,dst_td_mean,dst_saf_mean,dst_pa_mean,dst_ydsagn_mean,dst_sack_max,dst_int_max,dst_fr_max,dst_ff_max,dst_td_max,dst_saf_max,dst_pa_max,dst_ydsagn_max,dst_sack_min,dst_int_min,dst_fr_min,dst_ff_min,dst_td_min,dst_saf_min,dst_pa_min,dst_ydsagn_min,fg_made_mean,fg_att_mean,xpt_made_mean,fg_made_max,fg_att_max,xpt_made_max,fg_made_min,fg_att_min,xpt_made_min
2012,9921,NA,wr,Andre Roberts,105.9,139.2,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0,1,41.2,488.7,2.8,58,690,4,25,366,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Cincinnati Bengals,105.7,235,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,13.2,11.2,14,3.1,0.2,329,4918.3,46.6,15,15.9,17,4,1,377,3378,26,10,9,11,1.8,0,229,5773,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9831,9683,wr,Golden Tate,103.4,155,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.4,0,1,38,485.3,2.9,56,757,4,27,312,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Arizona Cardinals,101.8,229,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1,12.4,9.6,12.7,3.3,0.6,353,5336.1,45.3,15,16.3,16,5,1,406.9,3842,25,9,7,8,1,0,253,5850,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10868,11345,k,Greg Zuerlein,99.8,125,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,30.5,27.1,29,35,35,20,25,20
2012,NA,NA,dst,Denver Broncos,99,233,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,11.9,10,13.3,3,0.3,350.6,5257.9,43,13.6,15.2,15,5,2,404.6,3765,21,9,7,11,1.9,0,222,5828.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Minnesota Vikings,98.2,223,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,10.1,11.7,13.7,2.2,0.2,397,5189.7,51,12,16.6,15,4,1,450,3296,26,8,8,11,1,0,255,5932.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Kansas City Chiefs,95.8,211,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,16.4,8.6,12,2.4,0.2,333.5,5108.9,35,20,15.9,14,3,1,375.2,3831,20,10,6,10,1.7,0,214,5578,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Washington Football Team,95.8,212,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,13.2,9.6,14.7,2.2,0,354.5,5207.6,43,16,15.7,17,3,0,414.9,3781,23,8,6,12,1,0,238,5782,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Pittsburgh Steelers,95.6,226.3,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,13.1,9.3,16.3,2.4,0,264.1,4263.2,41.5,15,14.9,21,3,0,338,3105,31,11,4,13,1.6,0,185,4733,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Las Vegas Raiders,94.3,221,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,13.8,9,12,2.5,0.4,389.5,5594.6,40.9,19,15.8,14,3,1,442,3652,22,7,6,9,1,0,250,6500.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Los Angeles Chargers,93.6,215,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6,15.8,7.5,11.3,2.3,0.2,344.2,4996.9,40.2,20,16.6,14,3,1,393.6,3191,20,8,3,7,1,0,234,5678,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,8851,NA,k,Nick Folk,93.5,115.5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,28,34.2,25.5,37,41,10,17.3,20
2012,NA,NA,dst,Tennessee Titans,89.9,219,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,12.2,10.3,12.3,2.3,0.4,335.3,5330,32.8,14,15,14,4,1,392.3,3911,25,9,6,10,1,0,247,5985.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Jacksonville Jaguars,89.9,227,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2,13.9,9.5,12.3,2.4,0.2,343.1,5054,31,17,14.1,16,4,1,385,3861,22,9,5,8,1.8,0,266,5640,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Miami Dolphins,89,216,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,13.5,7.3,12,2,0.2,334.8,5178.3,41.1,16,15.3,16,2.7,1,418,3513,23,9,3,9,1,0,211,5886,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Los Angeles Rams,87.9,213,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,11.7,9,13,1.8,0.2,382.5,5445.4,49.5,14,16.3,14,3,1,422,3784,25,9,6,12,0,0,255,6027,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Carolina Panthers,87.8,205,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,14.6,9.8,14.3,1.4,0.2,385.5,5298.5,35,18,16,16,2.6,1,430,3476,21,11,6,12,1,0,259,6065.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,New Orleans Saints,87.4,217,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,12.6,8.6,15.3,2.5,0.2,364.1,5270.4,33,16,16.7,17,4,1,461.1,3542,23,9,6,13,0,0,266,5949,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10723,11200,wr,Mohamed Sanu,86.8,116.5,57.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.3,30.2,417,2.5,45,623,4,12,153,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Cleveland Browns,84,202,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,12.1,9.3,10.7,1.7,0.5,340.9,5116,34,14,15.5,13,3,2,422,3943,23,9,6,7,1,0,236,5823,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,dst,Tampa Bay Buccaneers,82.8,215,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7,12.4,8.7,11,2.4,0.3,405.8,5526.5,30,15.3,14.7,13,4,1,475,3724,18,9,5,7,0,0,249,6443.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10862,11339,k,Randy Bullock,77.3,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,18.8,27.5,27,33,44,0,0,0
2012,NA,NA,dst,Indianapolis Colts,76.7,208,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,9.1,8.2,11.3,2.2,0.3,395.4,5435.1,33.9,10.8,14.6,13,4,1,444,3631,21,8,6,9,1,0,232,6090,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10729,11206,wr,T.Y. Hilton,75.9,106.6,52.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,1,27.6,366.8,2,43,589,5,17.7,237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9694,9232,k,Graham Gano,75,126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,19.3,24.2,26,30,42,0,0,0
2012,10368,NA,rb,Taiwan Jones,72.8,115,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8,353.9,2.1,143,699,4,22.9,88,0.5,0.8,0,3,15,99.1,0.2,28,208,1,7,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10708,11185,rb,Lamar Miller,60.8,86.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,245.8,1,97,444,2,0,0,0,0.6,0,1,14.4,126.7,0.7,30,297,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10389,9983,rb,Dion Lewis,57.2,74.4,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,285.6,1.9,87,407,3,44,200,0,0.4,0,1,9.4,54.3,0.5,15,111,2,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,8944,NA,qb,Matt Moore,47.2,131,3.9,102,71.6,797.8,5.2,4.1,200,175,1500,11,0.5,14.3,8.2,84,0.4,9,9.7,33.2,0.3,24,100,1,1,2,0,1.4,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10354,NA,te,Luke Stocker,47,97.9,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.3,20.9,199.7,1,31,343,2,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10737,11214,wr,Travis Benjamin,46.2,72,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.4,0,1,18,221.6,1.2,25,411,2,6.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10738,11215,wr,Marvin Jones,36.6,40.2,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,14.2,174,0.8,15,212,2,12,134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9662,9332,wr,Julian Edelman,24.9,43.1,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.4,0,2.4,10.9,123,0.4,20,262,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9899,NA,qb,Colt McCoy,24.1,70.4,1.6,44,33.1,436.9,2.2,2.3,111,80,1035,8,0.1,5.2,2.9,29,0,4,4.7,27.8,0,14,75,0,0,0,0,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9073,NA,qb,Chad Henne,23.5,56,0,70.1,42.1,414.1,2.3,1.9,134,74,838,5,0,15.4,9.1,0,0,5,6.3,19.3,0.1,13,39,1,3,0,0,0.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10973,11459,wr,Cole Beasley,21.9,31.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,8.4,96.5,0.7,15,176,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10932,NA,rb,Brandon Bolden,17.8,22.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,114.8,0.6,45,211,1,13,57,0,0,0,0,1.7,12.3,0,5,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,wr,Scotty McKnight,17.3,14.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.4,99.4,0,11,149,0,3.7,49.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,8673,9588,wr,Ted Ginn,17.1,39.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,1.2,7,94,0.2,17,206,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10699,11176,qb,Nick Foles,16.7,41,0,51.8,26.4,315.5,1.4,1,109,68,830,3,0,15.6,0,0,0,2,4.8,8.4,0,9,21,0,0,0,0,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,te,Bruce Miller,16.5,27.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,5,0,4,13,0,0,0,0,0.1,0,0.5,7.9,73.4,0.1,11.4,110,0.7,2.3,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9200,NA,wr,Matt Slater,11.8,21.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.8,69.4,0,8,119,0.1,1.4,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10398,NA,te,Lee Smith,11.8,17.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,5.3,43.3,0.4,8.7,111,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10378,NA,rb,Anthony Sherman,10.8,18.7,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,13.9,0,7,29,0,0,0,0,0,0,0.1,4.6,45.2,0.1,8.7,112,0.4,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10432,10026,te,Virgil Green,10.5,14.9,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.1,4.9,48.5,0.1,5,51,0.3,4.7,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,rb,Javarris Williams,10.1,18.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,77.8,0,42,150,0,9,13,0,0,0,0,1.7,6.3,0,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9714,9078,qb,Brian Hoyer,7.7,27,0,17.5,15,156.4,0.6,0.5,37,38,350,2,0,5.1,2.6,32,0,1,1.3,5.1,0,3,25,0,0,0,0,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,9706,NA,qb,Chase Daniel,6.8,26,0,24.8,14.4,125.4,0.7,0.2,38,28,313,3,0,7.4,5,0,0,1,0.5,2.6,0,1,10,0,0,0,0,0.3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10413,10007,qb,Tyrod Taylor,6.7,22,0.4,17.5,11.6,122.6,0.5,0.6,32,20,250,2,0,6.1,4.6,53,0,2,4.1,15.5,0,7,33,0,2.7,0,0,0.2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,wr,Patrick Edwards,6.4,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.7,31,0.1,2.7,31,0.1,2.7,31,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,rb,Korey Hall,1.7,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.9,0,1,2,0,0,0,0,0,0,0,1,6.1,0,2,13,0,0.2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10985,NA,rb,Jamize Olawale,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,rb,Javarris James,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,rb,Shane Bannon,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,10700,11177,qb,Kirk Cousins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,7836,9001,qb,Aaron Rodgers,346.8,428,340.7,552.2,370.7,4487.7,38,10,598,402,4590,40,7,515,348,4279,36,15,56.7,272.9,2.6,61,346,3,53,251,1.4,3.7,2,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,4925,9200,qb,Drew Brees,339.5,429,334,659,438,5095.6,41.3,16.7,680,456,5232,44,14,647.4,427,4795.4,38,18,16.3,38.8,1,18,154,2,14,7,0,3.1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
